id,age,timestamp,trick_or_treat,n_mints,dress,font
ID5004,28,2015-10-29T10:43:32Z,No,4,White and gold,Comic Sans
ID5005,35,2015-10-29T10:44:14Z,No,2,Blue and black,comic sans
ID5006,30,2015-10-29T10:44:42Z,No,NA,NA,NA
ID5007,41,2015-10-29T10:45:15Z,No,14,Blue and black,Verdana
ID5008,28,2015-10-29T10:47:04Z,No,7,Blue and black,Calibri
ID5009,29,2015-10-29T10:47:22Z,No,5,Blue and black,Garamond
ID5010,58,2015-10-29T10:47:29Z,No,3,Blue and black,Comic Sans
ID5011,28,2015-10-29T10:48:05Z,No,4,White and gold,NA
ID5012,23,2015-10-29T10:48:09Z,No,3,White and gold,times new roman
ID5014,21,2015-10-29T10:48:27Z,No,0,White and gold,Times New Roman
ID5015,32,2015-10-29T10:48:36Z,No,17,NA,Courier
ID5016,33,2015-10-29T10:48:38Z,No,8,Blue and black,Courier
ID5017,30,2015-10-29T10:49:06Z,No,3,White and gold,NA
ID5018,30,2015-10-29T10:49:59Z,No,6,Blue and black,Helvetica
ID5019,36,2015-10-29T10:50:15Z,No,2,White and gold,Comic Sans
ID5020,33,2015-10-29T10:50:53Z,No,NA,NA,NA
ID5021,34,2015-10-29T10:50:57Z,No,4,Blue and black,Helvetica
ID5022,30,2015-10-29T10:51:13Z,No,10,Blue and black,TNR
ID5023,42,2015-10-29T10:52:03Z,No,10,White and gold,Century Gothic
ID5024,25,2015-10-29T10:52:38Z,No,40,Blue and black,Futura
ID5025,33,2015-10-29T10:52:55Z,Yes,3,Blue and black,windings
ID5026,32,2015-10-29T10:53:23Z,No,500,Blue and black,Are you kidding? Is this a thing?
ID5027,49,2015-10-29T10:54:01Z,No,42,White and gold,Times new roman
ID5028,39,2015-10-29T10:54:08Z,No,NA,White and gold,NA
ID5029,44,2015-10-29T10:54:37Z,No,0,Blue and black,Hobo
ID5030,35,2015-10-29T10:55:01Z,No,13.487,White and gold,Times New Roman
ID5031,17,2015-10-29T10:56:03Z,Yes,6,White and gold,Arial Black
ID5032,30,2015-10-29T10:56:04Z,No,42,White and gold,Georgia
ID5033,36,2015-10-29T10:56:43Z,No,NA,Blue and black,NA
ID5034,35,2015-10-29T10:56:47Z,No,NA,NA,NA
ID5035,42,2015-10-29T10:58:30Z,No,NA,Blue and black,NA
ID5036,42,2015-10-29T10:59:47Z,No,4,White and gold,Comic Sans
ID5037,29,2015-10-29T11:00:46Z,No,4,White and gold,times new roman
ID5038,22,2015-10-29T11:01:05Z,No,NA,NA,NA
ID5039,27,2015-10-29T11:01:36Z,No,0,White and gold,Calibri
ID5040,29,2015-10-29T11:01:43Z,No,NA,NA,NA
ID5041,42,2015-10-29T11:02:17Z,No,2 - one for you and one for me.  Screw everyone else.,White and gold,copperplate gothic.  no doubt.
ID5042,38,2015-10-29T11:06:18Z,No,0,White and gold,Helvetica
ID5043,46,2015-10-29T11:06:44Z,No,11,Blue and black,Calibri
ID5044,28,2015-10-29T11:07:42Z,No,7,Blue and black,Futura
ID5045,28,2015-10-29T11:11:53Z,No,4,White and gold,NA
ID5046,50,2015-10-29T11:12:32Z,No,7,Blue and black,arial
ID5047,26,2015-10-29T11:12:38Z,No,5,Blue and black,Times New Roman
ID5048,41,2015-10-29T11:12:40Z,No,8,Blue and black,NA
ID5049,35,2015-10-29T11:15:08Z,No,19,Blue and black,Calibri
ID5050,34,2015-10-29T11:16:14Z,No,5,White and gold,Cambria
ID5051,52,2015-10-29T11:16:56Z,No,21,White and gold,Bulmer MT
ID5052,36,2015-10-29T11:17:26Z,No,6,Blue and black,helvetica nueve
ID5053,44,2015-10-29T11:17:46Z,No,7,White and gold,Helvetica
ID5054,45,2015-10-29T11:18:04Z,No,7,Blue and black,helvetica
ID5055,25,2015-10-29T11:18:07Z,No,"None, I ate them all.",Blue and black,Garamond
ID5057,27,2015-10-29T11:19:35Z,No,6,Blue and black,Times new roman
ID5058,32,2015-10-29T11:20:22Z,No,4,White and gold,NA
ID5059,45,2015-10-29T11:20:35Z,Yes,3,NA,comic sans
ID5060,12,2015-10-29T11:21:49Z,Yes,NA,NA,NA
ID5061,28,2015-10-29T11:22:59Z,No,Seven,Blue and black,TRON
ID5062,22,2015-10-29T11:24:47Z,No,3,White and gold,Computer Modern
ID5063,35,2015-10-29T11:24:57Z,Yes,None,Blue and black,Times New Roman is the only acceptable font.
ID5065,23,2015-10-29T11:25:42Z,No,4,White and gold,NA
ID5066,28,2015-10-29T11:26:14Z,No,4,White and gold,NA
ID5068,35,2015-10-29T11:28:51Z,No,5,Blue and black,Calibri
ID5069,34,2015-10-29T11:29:39Z,No,12,Blue and black,this one
ID5070,33,2015-10-29T11:30:17Z,No,5,White and gold,"Centaur, Garamond, or 1980s Star Trek movie"
ID5071,46,2015-10-29T11:30:26Z,No,7,White and gold,NA
ID5072,49,2015-10-29T11:30:39Z,No,5,White and gold,marker felt
ID5073,31,2015-10-29T11:33:02Z,No,8,Blue and black,gothic
ID5074,55,2015-10-29T11:33:06Z,No,5,Blue and black,Helvetica
ID5075,27,2015-10-29T11:33:34Z,No,58,White and gold,comic sans
ID5076,16,2015-10-29T13:32:37Z,No,6,White and gold,Wingdings
ID5077,33,2015-10-29T11:36:53Z,No,NA,Blue and black,NA
ID5078,22,2015-10-29T11:38:10Z,No,NA,Blue and black,NA
ID5079,30,2015-10-29T11:38:19Z,No,2,Blue and black,Roboto
ID5080,30,2015-10-29T11:38:39Z,No,42,White and gold,Helvetica I guess?
ID5081,29,2015-10-29T11:39:10Z,No,40,Blue and black,times
ID5082,40,2015-10-29T11:40:35Z,No,4,Blue and black,arial
ID5083,49,2015-10-29T11:41:25Z,No,12,NA,NA
ID5084,35,2015-10-29T11:42:16Z,No,6,White and gold,Calibre
ID5085,39,2015-10-29T11:42:19Z,No,4,White and gold,ariel
ID5086,23,2015-10-29T11:43:08Z,No,7,Blue and black,Helvetica
ID5088,30,2015-10-29T11:43:30Z,Yes,15,Blue and black,big fella font
ID5089,33,2015-10-29T11:43:43Z,No,4 and smashe one,White and gold,Georgia
ID5090,32,2015-10-29T11:45:02Z,No,19,Blue and black,Arial
ID5091,46,2015-10-29T11:45:47Z,No,10,White and gold,tahoma
ID5092,32,2015-10-29T11:45:56Z,No,18,Blue and black,Ariel
ID5093,26,2015-10-29T11:46:03Z,No,Those aren't mints...,Blue and black,Cantarelle?
ID5094,31,2015-10-29T11:46:29Z,No,7,Blue and black,ProggyFontSZCP
ID5095,47,2015-10-29T11:46:55Z,No,42,White and gold,Comic Sans
ID5096,20,2015-10-29T11:48:56Z,No,7,Blue and black,Apricot
ID5097,58,2015-10-29T11:49:06Z,No,6,White and gold,Tahomà
ID5099,24,2015-10-29T11:53:54Z,No,6,Blue and black,Oldstyle serif: Garamond. Modern Serif: Didot. Humanist sans: Aksidenz. Modern sans: Futura.
ID5100,35,2015-10-29T11:54:38Z,No,0,Blue and black,Bookerly
ID5101,31,2015-10-29T11:54:41Z,No,6,White and gold,Book Antiqua
ID5102,32,2015-10-29T11:55:17Z,No,6,White and gold,courier
ID5103,30,2015-10-29T11:55:52Z,No,4,Blue and black,comic sans
ID5104,51,2015-10-29T11:57:11Z,No,2,Blue and black,Calabri
ID5105,29,2015-10-29T11:59:14Z,No,0,Blue and black,calibri
ID5106,29,2015-10-29T11:59:36Z,No,0,Blue and black,calibri
ID5107,36,2015-10-29T11:59:41Z,No,0,Blue and black,Arial
ID5108,26,2015-10-29T12:01:10Z,No,NA,White and gold,Garamond
ID5109,34,2015-10-29T12:01:23Z,No,8,White and gold,Trade Gothic Condensed
ID5110,28,2015-10-29T12:02:16Z,No,none,White and gold,calibri
ID5111,34,2015-10-29T12:03:40Z,No,0,Blue and black,Showcard Gothic
ID5112,28,2015-10-29T12:03:58Z,No,5,NA,NA
ID5113,29,2015-10-29T12:07:23Z,No,17,Blue and black,Arial
ID5114,33,2015-10-29T12:10:12Z,No,5,Blue and black,Calibri
ID5115,34,2015-10-29T12:07:57Z,No,5,White and gold,NA
ID5116,49,2015-10-29T12:08:22Z,Yes,5,Blue and black,Verdana
ID5117,19,2015-10-29T12:09:16Z,No,2,White and gold,Century Gothic
ID5118,52,2015-10-29T12:10:18Z,No,4,White and gold,Helvetica
ID5119,40,2015-10-29T12:11:30Z,No,4,White and gold,Tahoma
ID5120,29,2015-10-29T12:13:35Z,No,7,Blue and black,Constentina
ID5121,19,2015-10-29T12:14:25Z,No,26,Blue and black,NA
ID5122,39,2015-10-29T12:18:26Z,No,7,White and gold,new times roman
ID5123,26,2015-10-29T12:18:46Z,No,4,Blue and black,Cambria
ID5124,45,2015-10-29T12:19:36Z,No,4,Blue and black,comic sans sariff
ID5125,42,2015-10-29T12:20:12Z,No,0,White and gold,NA
ID5126,56,2015-10-29T12:20:23Z,No,0,Blue and black,Comic Sans  - Yikes!
ID5127,9,2015-10-29T12:21:51Z,Yes,0,Blue and black,NA
ID5128,23,2015-10-29T12:22:08Z,No,8,Blue and black,Comic Sans
ID5129,33,2015-10-29T12:23:23Z,No,24,Blue and black,Georgia
ID5130,45,2015-10-29T12:25:34Z,No,33,Blue and black,Anything but comic sans
ID5131,26,2015-10-29T12:25:49Z,No,7,White and gold,Verdana
ID5132,41,2015-10-29T12:27:52Z,No,12,Blue and black,SCRIPT
ID5133,42,2015-10-29T12:28:21Z,Yes,321,Blue and black,times
ID5134,34,2015-10-29T12:28:29Z,No,12,NA,Veranda
ID5135,37,2015-10-29T12:29:30Z,No,24,White and gold,Comic Sans
ID5136,23,2015-10-29T12:30:10Z,No,0,White and gold,Georgia
ID5137,24,2015-10-29T12:30:34Z,No,0,White and gold,NA
ID5138,35,2015-10-29T12:31:52Z,Yes,3,White and gold,"calirbri, maybe"
ID5139,33,2015-10-29T12:33:09Z,No,0,Blue and black,Calibri
ID5140,35,2015-10-29T12:33:15Z,No,0,Blue and black,Tahoma
ID5141,50,2015-10-29T12:35:25Z,No,0,White and gold,comic sans
ID5142,42,2015-10-29T12:35:40Z,No,14,Blue and black,Arial
ID5143,57,2015-10-29T12:35:40Z,Yes,7,White and gold,Cambria
ID5144,35,2015-10-29T12:35:49Z,No,2,Blue and black,Helvetica
ID5145,24,2015-10-29T12:36:17Z,No,7,Blue and black,comic sans lol
ID5146,26,2015-10-29T12:37:29Z,No,1,White and gold,Times New Roman
ID5147,33,2015-10-29T12:37:52Z,No,1256,NA,arial
ID5148,40,2015-10-29T12:38:33Z,No,20365,White and gold,Geneva
ID5149,25,2015-10-29T12:42:04Z,No,5,White and gold,Gill Sans
ID5151,42,2015-10-29T12:44:41Z,No,12,White and gold,tahoma
ID5153,26,2015-10-29T12:47:41Z,No,7,Blue and black,Cambria
ID5154,55,2015-10-29T12:54:29Z,No,4,White and gold,Baptism
ID5155,97,2015-10-29T12:54:08Z,No,68,Blue and black,helvetica
ID5157,67,2015-10-29T12:58:24Z,No,NA,NA,NA
ID5159,44,2015-10-29T13:02:08Z,No,13,Blue and black,Fink
ID5160,47,2015-10-29T13:03:33Z,No,3,White and gold,times new roman
ID5161,34,2015-10-29T13:04:02Z,No,4,Blue and black,Wingdings
ID5162,62,2015-10-29T13:04:09Z,No,7,White and gold,Comic Sans
ID5163,67,2015-10-29T13:05:26Z,No,0,Blue and black,Georgia
ID5164,26,2015-10-29T13:06:54Z,No,0,Blue and black,helvetica
ID5165,32,2015-10-29T13:07:41Z,No,6,White and gold,Arial
ID5166,22,2015-10-29T13:07:59Z,No,5,Blue and black,wingdings
ID5167,32,2015-10-29T13:08:17Z,No,2,White and gold,Garamond
ID5168,60,2015-10-29T13:08:20Z,No,10,Blue and black,arielq
ID5169,29,2015-10-29T13:10:49Z,No,NA,Blue and black,Impact
ID5170,46,2015-10-29T13:10:57Z,No,3,Blue and black,comic sans
ID5171,39,2015-10-29T13:11:19Z,No,3,White and gold,Tahoma
ID5172,33,2015-10-29T13:15:14Z,No,5,Blue and black,Century Gothic
ID5173,30,2015-10-29T13:15:17Z,Yes,1,Blue and black,Trade Gothic!
ID5174,44,2015-10-29T13:17:10Z,No,7,White and gold,wendy
ID5175,38,2015-10-29T13:17:48Z,No,8,White and gold,comic sans
ID5176,33,2015-10-29T13:19:01Z,No,5,Blue and black,Arial
ID5177,35,2015-10-29T13:20:27Z,No,3,White and gold,Times New Roman
ID5178,28,2015-10-29T13:20:31Z,No,26,White and gold,time new roman
ID5179,32,2015-10-29T13:21:07Z,No,3,Blue and black,Joanna Sans
ID5180,41,2015-10-29T13:23:03Z,No,7,White and gold,Tahoma
ID5181,38,2015-10-29T13:23:59Z,No,3,NA,Avenir
ID5182,30,2015-10-29T13:24:29Z,No,4. It's always 4.,Blue and black,courier new
ID5183,29,2015-10-29T13:24:44Z,No,0,White and gold,Helvetica
ID5184,36,2015-10-29T13:25:52Z,Yes,2,White and gold,Century Gothic
ID5185,30,2015-10-29T13:27:24Z,No,4,White and gold,Courier
ID5186,62,2015-10-29T13:27:39Z,No,27,Blue and black,carbon
ID5187,36,2015-10-29T13:28:37Z,No,7,Blue and black,Comic Sans
ID5188,33,2015-10-29T13:29:05Z,No,5,Blue and black,Arial
ID5189,29,2015-10-29T13:29:38Z,No,3,White and gold,comic sans
ID5190,54,2015-10-29T13:30:13Z,No,4,White and gold,Cambria
ID5191,67,2015-10-29T13:31:18Z,No,37,Blue and black,Fontainebleu
ID5192,21,2015-10-29T13:31:35Z,No,5,Blue and black,that's flipped gay
ID5193,57,2015-10-29T13:33:13Z,No,2,White and gold,Segoe UI
ID5195,28,2015-10-29T13:38:04Z,No,2,White and gold,Garamond
ID5196,36,2015-10-29T13:38:33Z,No,3,Blue and black,arial
ID5197,32,2015-10-29T13:38:41Z,No,12,Blue and black,something monospaced probably
ID5198,27,2015-10-29T13:38:51Z,No,9,White and gold,Frutiger
ID5199,26,2015-10-29T13:40:58Z,No,9,Blue and black,NA
ID5200,38,2015-10-29T13:43:54Z,No,NA,NA,NA
ID5201,32,2015-10-29T13:51:00Z,No,3,White and gold,Kama Sutra
ID5202,42,2015-10-29T13:52:51Z,No,13,Blue and black,arial
ID5203,46,2015-10-29T13:54:14Z,No,5,White and gold,Arial
ID5204,38,2015-10-29T13:56:50Z,No,0,Blue and black,Trebuchet
ID5205,34,2015-10-29T13:56:57Z,No,c,Blue and black,Goudy
ID5206,31,2015-10-29T13:56:58Z,No,8,White and gold,Times New Roman
ID5207,30,2015-10-29T13:57:44Z,No,2,Blue and black,Century gothic
ID5208,27,2015-10-29T13:59:12Z,No,0,White and gold,Arial
ID5209,38,2015-10-29T14:00:11Z,Yes,6,White and gold,Comic Sans
ID5210,39,2015-10-29T14:03:21Z,No,1,NA,anything readable
ID5211,65,2015-10-29T14:10:18Z,No,5,White and gold,helvitica
ID5212,30,2015-10-29T14:11:31Z,No,NA,Blue and black,arial
ID5213,33,2015-10-29T14:12:12Z,No,NA,White and gold,IMPACT
ID5214,37,2015-10-29T14:14:52Z,No,4,Blue and black,Chaparral 12 point italic
ID5215,31,2015-10-29T14:15:06Z,No,7,White and gold,Ariel
ID5216,33,2015-10-29T14:15:20Z,No,0,White and gold,ariel
ID5217,26,2015-10-29T14:15:27Z,Yes,4,White and gold,Comic Sans
ID5218,38,2015-10-29T14:16:36Z,No,5,Blue and black,NA
ID5219,14,2015-10-29T14:17:38Z,No,4,Blue and black,Georgia
ID5220,39,2015-10-29T14:17:41Z,No,13,White and gold,Arial
ID5221,29,2015-10-29T14:18:42Z,No,4,Blue and black,Garamond
ID5222,25,2015-10-29T14:19:03Z,No,NA,Blue and black,NA
ID5223,35,2015-10-29T14:20:01Z,No,2,White and gold,NA
ID5224,27,2015-10-29T14:21:10Z,Yes,5,White and gold,Corbel
ID5225,72,2015-10-29T14:21:53Z,No,8,Blue and black,Times Roman
ID5226,19,2015-10-29T14:27:13Z,No,13,Blue and black,Helvetica
ID5227,32,2015-10-29T14:27:19Z,No,NA,Blue and black,wingdings
ID5228,31,2015-10-29T14:27:50Z,No,4,Blue and black,Ariel
ID5230,47,2015-10-29T14:29:00Z,No,NA,NA,NA
ID5231,43,2015-10-29T14:29:06Z,No,0,Blue and black,Times
ID5232,39,2015-10-29T14:29:13Z,No,25,Blue and black,NA
ID5233,27,2015-10-29T14:29:22Z,No,14,White and gold,arial
ID5234,41,2015-10-29T14:29:33Z,No,7,White and gold,calibri
ID5235,35,2015-10-29T14:29:50Z,No,4,Blue and black,NA
ID5236,47,2015-10-29T14:31:35Z,No,5,Blue and black,Palatino
ID5237,29,2015-10-29T14:32:06Z,No,22,White and gold,hell-vetica
ID5238,33,2015-10-29T14:32:14Z,No,47,Blue and black,NA
ID5239,31,2015-10-29T14:35:40Z,No,3,White and gold,Times New Roman
ID5240,23,2015-10-29T14:36:53Z,Yes,Too many,White and gold,Calibei
ID5241,31,2015-10-29T14:40:04Z,No,13,Blue and black,arial
ID5242,52,2015-10-29T14:41:19Z,No,4,Blue and black,arial
ID5243,24,2015-10-29T14:48:04Z,No,NA,NA,NA
ID5244,28,2015-10-29T14:49:13Z,No,3,Blue and black,Helvetica
ID5245,37,2015-10-29T14:49:58Z,No,6,White and gold,Helvetica
ID5246,68,2015-10-29T14:50:51Z,No,0,White and gold,arial black
ID5247,35,2015-10-29T14:54:40Z,No,7,NA,Arial
ID5248,28,2015-10-29T14:55:01Z,No,9,White and gold,NA
ID5249,24,2015-10-29T14:55:15Z,No,NA,NA,NA
ID5250,36,2015-10-29T14:56:04Z,No,8,Blue and black,Calibri
ID5251,26,2015-10-29T14:58:58Z,No,0,White and gold,NA
ID5252,30,2015-10-29T14:59:18Z,No,5,Blue and black,helvetica?
ID5254,50,2015-10-29T15:01:28Z,No,5,Blue and black,New Times Roman
ID5255,32,2015-10-29T15:05:35Z,No,eleventy billion,Blue and black,NA
ID5256,17,2015-10-29T15:07:24Z,Yes,3,Blue and black,Gotham
ID5257,38,2015-10-29T15:11:35Z,No,5,White and gold,?
ID5259,15,2015-10-29T15:17:17Z,No,NA,Blue and black,lobster
ID5260,30,2015-10-29T15:22:43Z,No,5,Blue and black,WingDings
ID5261,37,2015-10-29T15:23:17Z,No,all of them,White and gold,impact
ID5262,27,2015-10-29T15:23:50Z,No,4,White and gold,Gothic
ID5264,30,2015-10-29T15:27:20Z,No,2,Blue and black,comic sans
ID5265,31,2015-10-29T15:27:43Z,Yes,0,White and gold,Cursive
ID5266,35,2015-10-29T15:29:31Z,Yes,8,Blue and black,?
ID5267,40,2015-10-29T15:29:33Z,No,7,Blue and black,Helvetica
ID5268,34,2015-10-29T15:30:37Z,No,Eleventy,Blue and black,Comic Sans
ID5269,35,2015-10-29T15:30:46Z,No,5,Blue and black,Bookman
ID5270,31,2015-10-29T15:32:46Z,No,17,White and gold,NA
ID5271,26,2015-10-29T15:36:46Z,No,8,Blue and black,helvetica
ID5272,27,2015-10-29T15:37:52Z,Yes,8,Blue and black,Comic Sans
ID5273,48,2015-10-29T15:38:03Z,No,3,Blue and black,Times New Roman
ID5274,45,2015-10-29T15:39:49Z,No,0,White and gold,times new roman
ID5275,13,2015-10-29T15:40:29Z,Yes,NA,NA,NA
ID5276,33,2015-10-29T15:41:27Z,No,16,White and gold,Georgia
ID5277,35,2015-10-29T15:43:39Z,No,5,Blue and black,Helvetia
ID5278,34,2015-10-29T15:47:02Z,Yes,1,White and gold,Comic Sans
ID5279,35,2015-10-29T15:47:33Z,No,0,White and gold,akzidenz grotesk
ID5280,37,2015-10-29T15:49:27Z,No,NA,Blue and black,NA
ID5281,37,2015-10-29T15:49:37Z,No,42,Blue and black,NA
ID5282,24,2015-10-29T15:49:37Z,No,25,Blue and black,Calibri
ID5283,26,2015-10-29T15:49:44Z,No,43,White and gold,calibri
ID5284,43,2015-10-29T15:52:22Z,No,5,Blue and black,Copperplate gothic
ID5285,34,2015-10-29T15:55:00Z,No,0,White and gold,Calibri
ID5286,34,2015-10-29T15:59:45Z,No,4,White and gold,new times roman
ID5287,63,2015-10-29T16:00:43Z,No,8,Blue and black,Floobis
ID5288,55,2015-10-29T16:04:28Z,No,87,White and gold,Cambria Math
ID5289,46,2015-10-29T16:08:20Z,No,5 melted ones,White and gold,Futura
ID5290,29,2015-10-29T16:09:05Z,No,2,Blue and black,NA
ID5291,49,2015-10-29T16:10:01Z,No,4,White and gold,Calibri (right now)
ID5292,47,2015-10-29T16:11:28Z,No,47,Blue and black,Tahoma
ID5293,30,2015-10-29T16:12:59Z,No,5,White and gold,NA
ID5294,30,2015-10-29T16:30:14Z,No,12,White and gold,Arial
ID5295,34,2015-10-29T16:35:16Z,No,42,White and gold,NA
ID5296,35,2015-10-29T16:35:41Z,Yes,287,Blue and black,Courier
ID5297,25,2015-10-29T16:39:07Z,No,12,White and gold,Times New Roman
ID5298,29,2015-10-29T16:40:24Z,No,3,White and gold,NA
ID5299,48,2015-10-29T16:40:34Z,No,3,White and gold,gill sans
ID5300,62,2015-10-29T16:41:30Z,No,3,Blue and black,NA
ID5302,35,2015-10-29T16:43:31Z,No,trick question,Blue and black,boobs?
ID5303,32,2015-10-29T16:58:28Z,No,1,Blue and black,Arial
ID5304,31,2015-10-29T17:00:54Z,No,0,White and gold,Fontainebleau
ID5306,32,2015-10-29T17:15:34Z,No,twelve,Blue and black,none
ID5307,48,2015-10-29T17:16:10Z,No,3,Blue and black,Hevetica
ID5308,35,2015-10-29T17:19:31Z,No,3,White and gold,Comic sans
ID5309,29,2015-10-29T17:21:39Z,No,2,Blue and black,Times New Roman
ID5310,53,2015-10-29T17:22:21Z,No,0,Blue and black,Optima
ID5311,44,2015-10-29T17:23:27Z,No,3,Blue and black,Georgia
ID5313,34,2015-10-29T17:27:49Z,No,3,Blue and black,Comic sans
ID5314,42,2015-10-29T17:36:50Z,No,15,White and gold,century gothic
ID5315,51,2015-10-29T17:38:42Z,No,NA,White and gold,comic sans
ID5316,19,2015-10-29T17:39:35Z,No,0,Blue and black,american typewriter
ID5317,58,2015-10-29T17:39:47Z,No,12,Blue and black,Times New Roman
ID5318,47,2015-10-29T17:44:09Z,No,72,White and gold,Calibri
ID5319,25,2015-10-29T17:49:04Z,Yes,8,White and gold,arial
ID5322,13,2015-10-29T18:04:07Z,Yes,23,Blue and black,comic sans serif
ID5323,24,2015-10-29T18:05:41Z,No,3,Blue and black,Georgia
ID5324,30,2015-10-29T18:06:43Z,No,2,White and gold,Times New Roman
ID5325,31,2015-10-29T18:10:56Z,No,347,White and gold,Verdana
ID5326,65,2015-10-29T18:21:36Z,No,NA,NA,NA
ID5327,13,2015-10-29T18:28:01Z,Yes,42,White and gold,Con
ID5328,28,2015-10-29T18:30:58Z,No,3,White and gold,calibri
ID5329,30,2015-10-29T18:32:37Z,No,3,White and gold,NA
ID5330,13,2015-10-29T18:36:54Z,Yes,14,Blue and black,Death Note
ID5331,36,2015-10-29T18:38:21Z,No,6,White and gold,"the one that suits my writing, of course"
ID5332,30,2015-10-29T18:39:42Z,No,NA,NA,NA
ID5333,31,2015-10-29T18:47:54Z,No,5,Blue and black,Cooper Black
ID5334,51,2015-10-29T18:49:27Z,No,14,White and gold,lucinda handwriting
ID5335,24,2015-10-29T18:50:23Z,No,NA,Blue and black,NA
ID5337,24,2015-10-29T18:56:37Z,No,6,Blue and black,Georgia
ID5338,26,2015-10-29T19:06:00Z,No,3,White and gold,Courier
ID5339,32,2015-10-29T19:10:07Z,No,4,Blue and black,garamond
ID5340,24,2015-10-29T19:17:31Z,No,32,White and gold,Georgia
ID5342,21,2015-10-29T19:19:58Z,No,215,Blue and black,NA
ID5343,31,2015-10-29T19:27:33Z,No,0,Blue and black,Bradley  hand otc
ID5345,35,2015-10-29T19:31:39Z,Yes,5,White and gold,Garamond
ID5346,48,2015-10-29T19:38:44Z,No,5,Blue and black,Chiller
ID5347,28,2015-10-29T19:42:40Z,No,4,White and gold,NA
ID5348,26,2015-10-29T19:43:04Z,No,10,White and gold,NA
ID5350,41,2015-10-29T19:52:22Z,No,1,Blue and black,Readable
ID5351,17,2015-10-29T19:53:42Z,No,67,White and gold,Georgia
ID5352,18,2015-10-29T19:53:48Z,No,7,Blue and black,NA
ID5353,25,2015-10-29T19:54:42Z,No,0,Blue and black,NA
ID5354,50,2015-10-29T19:56:32Z,No,NA,Blue and black,NA
ID5355,26,2015-10-29T19:57:41Z,No,4,Blue and black,Franklin Gothic Book
ID5356,37,2015-10-29T20:02:39Z,No,15,Blue and black,NA
ID5357,27,2015-10-29T20:05:00Z,No,3,Blue and black,Helvetica
ID5358,47,2015-10-29T20:06:22Z,No,8,White and gold,helvetica
ID5359,31,2015-10-29T20:09:17Z,No,7,White and gold,helvetica
ID5360,31,2015-10-29T20:11:25Z,No,24,Blue and black,calibri
ID5361,35,2015-10-29T20:11:28Z,No,3.5,Blue and black,Wingdings
ID5362,32,2015-10-29T20:20:20Z,No,13,Blue and black,Calibri
ID5363,8,2015-10-29T20:28:39Z,Yes,78,White and gold,BlackadderITC
ID5364,7,2015-10-29T20:29:58Z,Yes,97,White and gold,gigi
ID5365,45,2015-10-29T20:31:09Z,Yes,0,Blue and black,NA
ID5366,19,2015-10-29T20:45:03Z,No,NA,NA,NA
ID5367,42,2015-10-29T20:46:14Z,No,4,Blue and black,Segoe UI
ID5368,33,2015-10-29T20:59:45Z,No,0,White and gold,Times New Roman
ID5369,13,2015-10-29T21:14:52Z,Yes,22,Blue and black,Chewy
ID5370,28,2015-10-29T21:25:51Z,No,5,Blue and black,Courier new
ID5371,20,2015-10-29T21:32:28Z,Yes,7,Blue and black,Helvetica
ID5372,31,2015-10-29T21:55:41Z,No,20,Blue and black,Ti
ID5373,25,2015-10-29T21:55:23Z,No,15,White and gold,Lumos
ID5374,37,2015-10-29T22:01:53Z,No,7,Blue and black,Ariel
ID5375,44,2015-10-29T22:07:18Z,No,4,Blue and black,NA
ID5376,32,2015-10-29T22:17:56Z,No,3,White and gold,Calibri
ID5377,32,2015-10-29T22:18:37Z,No,0,White and gold,Arial
ID5378,31,2015-10-29T22:21:15Z,No,17,White and gold,Comic sans
ID5379,27,2015-10-29T22:24:04Z,No,3,Blue and black,arial
ID5380,30,2015-10-29T22:27:59Z,No,11,Blue and black,San Francisco
ID5381,50,2015-10-29T22:29:10Z,No,π,Blue and black,Chicago
ID5382,35,2015-10-29T22:32:37Z,No,4,Blue and black,wingding
ID5383,31,2015-10-29T22:47:46Z,No,2,White and gold,Gotham
ID5384,30,2015-10-29T22:47:59Z,No,4,Blue and black,"Papyrus, duh"
ID5385,46,2015-10-29T22:50:21Z,Yes,7,Blue and black,Calibri
ID5386,38,2015-10-29T22:54:50Z,No,6,Blue and black,Book Antigua
ID5387,36,2015-10-29T22:59:16Z,No,4,White and gold,Helvetica
ID5388,26,2015-10-29T23:11:39Z,No,6,Blue and black,times new roman
ID5389,54,2015-10-29T23:14:30Z,No,13,White and gold,NA
ID5390,32,2015-10-29T23:22:22Z,No,7,White and gold,chiller
ID5391,32,2015-10-29T23:35:18Z,No,6,White and gold,Times new roman
